"","Year","Month","State","Location","Food","Species","Ingredient","Serotype.Genotype","Illnesses","Hospitalizations","Fatalities","Status"
"14362",2010,4,19,19,37,20,6,9,23,0,0,1
"14363",2010,4,19,5,2497,8,6,9,67,0,0,1
"14364",2010,4,20,1,1074,7,6,9,16,0,0,1
"14365",2010,4,20,1,2424,6,6,9,4,0,0,1
"14366",2010,4,20,115,37,126,6,9,4,0,0,0
"14367",2010,4,20,5,37,19,6,9,67,2,0,1
"14368",2010,4,52,54,2498,19,6,9,33,1,0,1
"14369",2010,5,27,1,37,7,6,9,9,0,0,1
"14370",2010,5,39,1,2499,7,6,9,38,0,0,1
"14371",2010,5,43,112,37,7,6,9,6,0,0,1
"14372",2010,5,43,1,37,7,6,9,4,0,0,1
"14373",2010,5,43,1,37,19,6,9,4,0,0,1
"14374",2010,5,43,1,37,7,6,9,2,0,0,1
"14375",2010,5,43,1,37,7,6,9,3,0,0,1
"14376",2010,5,43,1,37,7,6,9,17,0,0,1
"14377",2010,5,43,1,37,7,6,9,9,0,0,1
"14378",2010,5,1,1,478,9,6,9,5,0,0,0
"14379",2010,5,1,1,37,20,6,9,6,0,0,1
"14380",2010,5,1,1,37,20,6,9,9,0,0,0
"14381",2010,5,1,5,896,6,6,9,43,0,0,0
"14382",2010,5,1,1,37,20,6,9,5,0,0,0
"14383",2010,5,1,54,2500,7,6,9,9,0,0,1
"14384",2010,5,1,18,2501,7,6,9,2,0.9475281,0.02171672,1
"14385",2010,5,1,3,2501,28,6,9,2,1,0,0
"14386",2010,5,1,1,37,20,6,9,4,0,0,0
"14387",2010,5,1,5,546,7,6,9,9,0,0,1
"14388",2010,5,22,1,2502,3,6,2,13,3,0,1
"14389",2010,5,3,1,117,11,6,9,2,1,0,1
"14390",2010,5,5,1,624,58,6,9,2,0,0,1
"14391",2010,5,6,1,6,7,6,9,9,0,0,1
"14392",2010,5,6,54,94,126,6,9,53,1,0,0
"14393",2010,5,6,112,37,19,6,9,5,0,0,1
"14394",2010,5,6,1,37,19,6,9,9,0,0,1
"14395",2010,5,6,54,37,7,6,9,3,0,0,1
"14396",2010,5,6,1,37,7,6,9,3,0,0,1
"14397",2010,5,6,1,37,7,6,9,3,0,0,1
"14398",2010,5,7,1,37,7,6,9,2,2,0,1
"14399",2010,5,7,1,37,7,6,9,4,0,0,1
"14400",2010,5,7,1,37,3,6,28,2,1,0,0
"14401",2010,5,7,1,37,3,6,4,3,1,0,0
"14402",2010,5,7,1,37,7,6,9,4,1,0,1
"14403",2010,5,7,1,37,7,6,9,5,1,0,1
"14404",2010,5,34,1,109,7,6,9,2,0,0,1
"14405",2010,5,34,1,37,19,6,9,5,0,0,1
"14406",2010,5,34,1,2503,19,6,9,4,0,0,1
"14407",2010,5,35,1,37,6,6,9,54,3,3,1
"14408",2010,5,8,122,173,3,6,4,4,1,0,1
"14409",2010,5,8,1,37,29,6,9,4,0,0,0
"14410",2010,5,9,1,2365,29,6,9,2,1,0,1
"14411",2010,5,10,5,37,7,6,9,36,0,0,1
"14412",2010,5,10,1,2365,29,169,9,11,0,0,1
"14413",2010,5,10,3,37,10,6,9,5,2,0,0
"14414",2010,5,10,1,834,8,6,9,3,0,0,0
"14415",2010,5,11,1,2274,6,6,9,24,0,0,1
"14416",2010,5,11,112,37,19,6,9,8,0,0,1
"14417",2010,5,11,1,6,19,6,9,24,0,0,1
"14418",2010,5,11,1,2252,24,6,15,8,5,0,1
"14419",2010,5,11,62,37,126,6,9,13,0,0,0
"14420",2010,5,11,1,37,3,6,2,3,1,0,1
"14421",2010,5,40,1,37,7,6,9,23,0,0,0
"14422",2010,5,40,3,115,7,6,9,58,0,0,1
"14423",2010,5,12,4,1464,24,6,15,9,0.9475281,0.02171672,1
"14424",2010,5,12,8,1950,3,6,23,64,0.9475281,0.02171672,1
"14425",2010,5,24,1,37,7,6,9,9,0.9475281,0.02171672,1
"14426",2010,5,14,1,37,3,6,23,52,0.9475281,0,1
"14427",2010,5,46,1,37,96,6,9,7,0,0,0
"14428",2010,5,15,1,2009,19,6,134,9,0,0,1
"14429",2010,5,15,1,37,7,6,9,3,0,0,1
"14430",2010,5,15,1,37,7,6,9,2,0,0,1
"14431",2010,5,15,1,37,3,6,2,3,1,0,1
"14432",2010,5,15,1,1464,7,6,9,3,0,0,1
"14433",2010,5,16,1,37,7,6,9,15,0,0,1
"14434",2010,5,16,1,37,19,6,9,21,0,0,1
"14435",2010,5,17,78,2504,3,17,2,37,5,0,1
"14436",2010,5,17,1,37,29,6,9,4,0,0,1
"14437",2010,5,17,1,300,29,6,9,10,0,0,1
"14438",2010,5,30,1,37,7,6,9,5,0,0,1
"14439",2010,5,18,1,37,7,6,9,6,0,0,1
"14440",2010,5,31,1,37,3,6,90,3,1,0,1
"14441",2010,5,19,1,37,20,6,9,4,0,0,0
"14442",2010,5,19,1,37,23,6,9,5,1,0,1
"14443",2010,5,19,3,37,29,6,9,3,0,0,1
"14444",2010,5,20,1,397,7,6,9,4,0,0,1
"14445",2010,5,20,1,37,126,6,9,4,0,0,0
"14446",2010,5,20,1,37,7,6,9,4,0,0,1
"14447",2010,5,20,5,2009,126,6,9,13,0,0,1
"14448",2010,5,20,112,1702,2,6,9,2,0,0,1
"14449",2010,5,20,1,2365,24,6,15,2,1,0,1
"14450",2010,5,21,1,37,19,6,9,137,0,0,1
"14451",2010,5,21,1,37,19,6,9,11,0,0,0
"14452",2010,5,21,5,37,6,6,9,9,0,0,0
"14453",2010,5,21,3,65,6,6,9,10,0,0,1
"14454",2010,6,39,1,2505,39,6,9,3,2,0,1
"14455",2010,6,43,1,37,19,6,9,2,0,0,0
"14456",2010,6,43,1,37,7,6,9,19,0,0,1
"14457",2010,6,1,6,2506,50,6,9,44,0,0,0
"14458",2010,6,1,54,37,20,6,9,6,0,0,0
"14459",2010,6,1,1,72,2,6,9,4,0,0,1
"14460",2010,6,1,1,37,7,6,9,5,0,0,1
"14461",2010,6,1,1,37,19,6,9,3,1,0,1
"14462",2010,6,1,1,37,20,6,9,11,0,0,0
"14463",2010,6,1,1,37,7,6,9,5,0,0,1
"14464",2010,6,1,1,144,20,6,9,13,1,0,0
"14465",2010,6,2,5,2507,126,210,9,12,0,0,1
"14466",2010,6,2,1,2508,89,211,15,30,2,0,1
"14467",2010,6,2,11,2509,20,6,9,50,0,0,1
"14468",2010,6,22,1,2510,7,6,9,5,0,0,1
"14469",2010,6,22,1,2511,7,6,9,20,0,0,1
"14470",2010,6,3,112,2512,126,6,9,6,0,0,0
"14471",2010,6,3,1,135,2,194,9,2,0,0,1
"14472",2010,6,3,1,70,138,6,9,2,0,0,0
"14473",2010,6,3,3,282,3,10,23,6,0,0,1
"14474",2010,6,3,1,37,7,6,9,5,0,0,1
"14475",2010,6,32,5,609,2,6,9,5,0,0,1
"14476",2010,6,32,13,437,6,6,9,13,1,0,1
"14477",2010,6,32,1,37,15,6,9,14,1,0,1
"14478",2010,6,6,1,2513,19,6,9,32,0,0,1
"14479",2010,6,6,1,37,19,6,9,10,1,0,0
"14480",2010,6,6,1,37,3,6,2,83,10,0,1
"14481",2010,6,6,1,37,7,6,9,4,1,0,1
"14482",2010,6,6,1,37,7,6,9,13,0,0,1
"14483",2010,6,7,1,37,7,6,9,4,2,0,1
"14484",2010,6,33,1,115,6,6,9,35,2,0,1
"14485",2010,6,33,1,43,3,6,2,4,0,0,1
"14486",2010,6,10,3,360,8,6,9,11,0,0,1
"14487",2010,6,10,1,37,3,6,71,8,6,0,1
"14488",2010,6,11,1,37,126,6,9,4,0,0,0
"14489",2010,6,11,54,37,126,6,9,28,1,0,1
"14490",2010,6,11,1,37,19,6,9,8,0,0,0
"14491",2010,6,11,1,37,126,6,9,4,0,0,0
"14492",2010,6,11,19,37,3,6,39,7,0,0,1
"14493",2010,6,11,1,37,7,6,9,3,0,0,1
"14494",2010,6,11,54,1985,126,6,9,15,0,0,0
"14495",2010,6,11,1,117,11,6,9,2,0,0,0
"14496",2010,6,11,1,1298,3,6,2,7,0,0,1
"14497",2010,6,40,1,37,3,6,2,25,7,0,1
"14498",2010,6,12,3,2514,24,6,15,10,0.9475281,0.02171672,1
"14499",2010,6,12,1,1464,24,6,117,3,0.9475281,0.02171672,1
"14500",2010,6,12,3,1107,38,6,9,34,32,4,1
"14501",2010,6,29,1,37,3,6,23,6,3,0,1
"14502",2010,6,29,1,37,3,6,23,8,4,0,1
"14503",2010,6,13,1,2515,3,6,47,9,1,0,0
"14504",2010,6,13,1,37,7,6,9,3,0,0,1
"14505",2010,6,13,1,37,7,6,9,4,0,0,1
"14506",2010,6,13,1,37,24,6,15,3,1,1,1
"14507",2010,6,14,1,37,3,6,4,28,0.9475281,0,1
"14508",2010,6,14,1,37,3,6,23,11,0.9475281,0,1
"14509",2010,6,15,3,1303,3,6,31,64,1,0,1
"14510",2010,6,15,1,37,7,6,9,3,0,0,1
"14511",2010,6,15,54,37,19,6,134,95,0,0,1
"14512",2010,6,16,1,37,7,6,9,6,0,0,1
"14513",2010,6,16,20,37,24,6,15,4,4,0,1
"14514",2010,6,17,3,2516,32,165,9,6,0,0,0
"14515",2010,6,17,1,2517,9,201,9,6,0,0,1
"14516",2010,6,17,1,37,3,6,4,10,0,0,1
"14517",2010,6,17,1,2518,33,6,9,3,1,0,1
"14518",2010,6,51,1,37,7,6,9,4,0,0,1
"14519",2010,6,50,1,37,7,6,9,20,0,0,1
"14520",2010,6,30,11,2424,6,7,9,54,0,0,0
"14521",2010,6,18,1,37,7,6,9,7,0,0,1
"14522",2010,6,31,1,37,7,6,9,5,0,0,1
"14523",2010,6,31,1,37,24,6,15,4,0,0,1
"14524",2010,6,20,3,1103,41,6,9,4,2,0,1
"14525",2010,6,20,1,135,38,6,9,2,1,0,1
"14526",2010,6,20,21,37,3,6,2,9,1,0,1
"14527",2010,6,20,1,2372,7,6,9,4,0,0,1
"14528",2010,6,21,1,37,7,6,9,7,0,0,1
"14529",2010,7,43,1,37,7,6,9,2,0,0,1
"14530",2010,7,43,1,37,19,6,9,4,0,0,1
"14531",2010,7,43,112,903,24,6,15,16,5,0,1
"14532",2010,7,1,1,37,7,6,9,10,0,0,1
"14533",2010,7,1,3,37,3,6,2,9,2,0,1
"14534",2010,7,1,1,117,7,6,9,8,0,0,1
"14535",2010,7,1,26,37,7,6,9,15,0,0,1
"14536",2010,7,1,1,37,20,6,9,4,0,0,0
"14537",2010,7,1,1,2519,20,6,9,18,0,0,0
"14538",2010,7,1,3,37,3,6,8,23,2,0,1
"14539",2010,7,1,88,37,15,6,9,40,2,0,1
"14540",2010,7,1,1,37,20,6,9,2,0,0,0
"14541",2010,7,2,1,2520,3,2,2,29,4,0,1
"14542",2010,7,2,1,37,7,6,9,42,1,0,1
"14543",2010,7,2,1,43,3,2,2,2,0,0,1
"14544",2010,7,22,11,37,3,6,2,17,0,0,1
"14545",2010,7,3,4,265,2,172,9,6,0,0,1
"14546",2010,7,3,1,2521,9,6,9,3,0,0,0
"14547",2010,7,3,5,1048,7,6,9,20,0,0,1
"14548",2010,7,6,54,37,19,6,9,89,2,0,0
"14549",2010,7,6,54,2522,7,6,9,16,0,0,1
"14550",2010,7,6,4,2523,3,6,23,6,5,0,1
"14551",2010,7,6,54,37,7,6,9,15,0,0,1
"14552",2010,7,7,1,37,7,6,9,4,1,0,1
"14553",2010,7,7,1,37,7,6,9,20,6,0,1
"14554",2010,7,33,16,37,3,6,9,5,1,0,1
"14555",2010,7,36,1,37,7,6,9,5,4,0,1
"14556",2010,7,36,1,37,7,6,9,3,1,0,1
"14557",2010,7,36,1,37,3,6,28,3,0.9475281,0,1
"14558",2010,7,36,1,37,7,6,9,16,0,0,1
"14559",2010,7,37,1,37,7,6,9,33,0,0,1
"14560",2010,7,8,1,37,7,6,9,21,0,0,1
"14561",2010,7,8,1,37,7,6,9,13,0,0,1
"14562",2010,7,8,1,37,7,6,9,8,0,0,1
"14563",2010,7,9,1,37,3,6,49,7,0,0,1
"14564",2010,7,10,18,947,3,6,47,17,11,0,1
"14565",2010,7,11,20,2524,24,6,15,11,4,0,1
"14566",2010,7,11,1,2407,3,6,23,6,1,0,1
"14567",2010,7,11,1,2365,139,196,9,7,0,0,1
"14568",2010,7,12,123,1950,3,153,28,30,8,0.02171672,1
"14569",2010,7,12,1,1950,3,6,23,24,0.9475281,0.02171672,1
"14570",2010,7,12,1,308,3,6,23,41,5,0,1
"14571",2010,7,24,1,37,7,6,9,3,0.9475281,0.02171672,1
"14572",2010,7,25,1,37,27,6,154,5,0,0,1
"14573",2010,7,26,3,37,3,6,23,5,2,0,1
"14574",2010,7,29,1,37,3,6,128,5,3,0,1
"14575",2010,7,13,1,37,7,6,9,3,0,0,1
"14576",2010,7,13,1,308,3,6,6,15,2,0,1
"14577",2010,7,13,1,37,7,6,9,6,1,0,1
"14578",2010,7,14,1,37,3,6,23,7,0.9475281,0,1
"14579",2010,7,14,1,37,3,6,28,12,0.9475281,0,1
"14580",2010,7,46,3,37,7,6,9,8,0,0,1
"14581",2010,7,46,3,804,29,6,9,7,0,0,0
"14582",2010,7,15,3,37,7,6,9,2,0,0,1
"14583",2010,7,15,1,37,24,6,15,8,3,0,1
"14584",2010,7,42,6,37,7,6,9,14,0,0,1
"14585",2010,7,16,20,864,47,6,9,6,1,0,0
"14586",2010,7,17,1,516,3,4,2,21,1,0,1
"14587",2010,7,30,1,139,19,6,137,71,0,0,1
"14588",2010,7,30,1,260,9,201,9,22,0,0,1
"14589",2010,7,18,1,37,7,6,9,3,1,0,1
"14590",2010,7,18,1,37,7,6,9,3,0,0,1
"14591",2010,7,31,1,37,7,6,9,3,1,0,1
"14592",2010,7,31,1,37,7,6,9,4,2,0,1
"14593",2010,7,20,1,1074,11,6,9,5,1,0,1
"14594",2010,7,20,1,2274,6,6,9,9,0,0,1
"14595",2010,7,21,5,37,7,6,9,45,0,0,1
"14596",2010,7,21,3,37,3,6,49,9,1,0,1
"14597",2010,7,21,1,37,7,6,9,21,1,0,1
"14598",2010,7,21,3,37,7,6,9,16,0,0,1
"14599",2010,8,39,1,128,3,2,19,7,2,0,1
"14600",2010,8,43,1,37,7,6,9,2,0,0,1
"14601",2010,8,43,1,37,3,6,2,2,0,0,0
"14602",2010,8,1,1,37,3,6,9,32,4,0,1
"14603",2010,8,1,44,2525,20,6,9,8,0,0,0
"14604",2010,8,1,1,37,3,6,2,9,2,0,1
"14605",2010,8,1,1,37,7,6,9,3,0,0,1
"14606",2010,8,1,1,37,7,6,9,5,0,0,1
"14607",2010,8,1,1,115,3,10,17,20,0,0,1
"14608",2010,8,1,1,37,7,6,9,10,0,0,1
"14609",2010,8,2,1,37,7,6,9,4,0,0,1
"14610",2010,8,2,1,37,7,6,9,13,0,0,1
"14611",2010,8,2,1,2526,7,6,9,13,2,0,1
"14612",2010,8,22,1,37,7,6,9,6,0,0,1
"14613",2010,8,3,1,1621,15,6,9,15,0,0,1
"14614",2010,8,3,14,2527,29,6,9,19,0,0,1
"14615",2010,8,32,14,37,140,6,15,16,7,0,1
"14616",2010,8,32,4,2528,3,6,71,10,0,0,1
"14617",2010,8,32,1,2529,3,6,16,74,7,0,1
"14618",2010,8,6,54,37,7,6,9,6,0,0,1
"14619",2010,8,6,1,2130,19,167,9,7,1,0,1
"14620",2010,8,6,1,37,7,6,9,4,0,0,1
"14621",2010,8,6,9,37,3,6,2,4,1,0,1
"14622",2010,8,6,3,2530,3,6,16,28,1,0,1
"14623",2010,8,6,1,37,3,6,4,3,1,0,1
"14624",2010,8,33,1,37,7,6,9,48,0,0,1
"14625",2010,8,34,3,1464,6,6,9,28,2,0,1
"14626",2010,8,34,1,37,7,6,9,2,0,0,1
"14627",2010,8,34,1,37,7,6,9,2,1,0,1
"14628",2010,8,37,1,37,3,6,2,3,0,0,1
"14629",2010,8,37,1,37,24,6,15,3,1,0,1
"14630",2010,8,8,3,1985,7,6,9,7,0,0,1
"14631",2010,8,8,18,37,7,6,9,7,0,0,1
"14632",2010,8,9,5,8,7,6,9,155,0,0,1
"14633",2010,8,10,10,360,3,212,28,41,5,0,1
"14634",2010,8,11,17,2009,3,6,16,21,0,0,1
"14635",2010,8,11,112,1434,19,6,9,16,0,0,1
"14636",2010,8,11,1,2531,7,6,9,8,0,0,1
"14637",2010,8,11,5,37,7,6,9,5,0,0,1
"14638",2010,8,11,19,37,29,6,9,3,0,0,1
"14639",2010,8,11,54,6,19,6,9,21,0,0,1
"14640",2010,8,11,5,37,3,6,2,7,1,0,1
"14641",2010,8,11,1,117,11,6,9,2,0,0,0
"14642",2010,8,23,1,37,3,6,10,28,1,0,1
"14643",2010,8,12,3,1464,24,6,15,8,5,0,1
"14644",2010,8,26,1,265,2,6,9,2,0,0,1
"14645",2010,8,26,1,37,7,6,9,17,0,0,0
"14646",2010,8,13,3,2532,12,213,9,6,2,0,1
"14647",2010,8,13,1,2532,12,213,9,2,0,0,1
"14648",2010,8,13,3,212,2,6,9,4,0,0,1
"14649",2010,8,13,5,2533,6,10,9,25,0,0,0
"14650",2010,8,13,1,37,3,6,47,17,2,0,1
"14651",2010,8,13,3,208,12,213,9,4,1,0,1
"14652",2010,8,15,1,37,19,6,137,6,0,0,1
"14653",2010,8,15,3,1724,14,6,9,5,5,0,1
"14654",2010,8,16,5,37,19,6,9,33,0,0,0
"14655",2010,8,16,112,37,19,6,9,26,0,0,1
"14656",2010,8,17,1,37,126,6,9,3,0,0,0
"14657",2010,8,55,3,2534,7,6,9,29,9,0,1
"14658",2010,8,55,1,37,7,6,9,4,0,0,1
"14659",2010,8,51,5,8,3,6,28,16,2,0,1
"14660",2010,8,30,3,2535,141,6,9,6,1,0,1
"14661",2010,8,18,1,37,7,6,9,5,0,0,1
"14662",2010,8,18,1,267,7,6,9,17,0,0,1
"14663",2010,8,18,1,37,7,6,9,10,0,0,1
"14664",2010,8,31,1,37,7,6,9,70,0,0,1
"14665",2010,8,47,1,2365,29,6,9,6,0,0,1
"14666",2010,8,19,3,37,3,6,23,5,0,0,1
"14667",2010,8,20,1,117,11,6,9,4,0,0,0
"14668",2010,8,49,1,1867,9,6,9,10,2,0,1
"14669",2010,8,21,1,37,6,6,9,4,0,0,0
"14670",2010,8,21,1,347,3,6,2,24,8,0,1
"14671",2010,9,43,1,37,7,6,9,4,0,0,1
"14672",2010,9,43,1,37,7,6,9,3,0,0,1
"14673",2010,9,1,54,2536,20,6,9,26,2,0,1
"14674",2010,9,1,1,37,20,6,9,39,0.9475281,0,1
"14675",2010,9,1,1,37,27,6,155,10,1,0,1
"14676",2010,9,22,1,37,19,6,9,10,0,0,1
"14677",2010,9,22,1,1776,3,6,2,3,2,0,1
"14678",2010,9,3,1,11,126,6,9,3,0,0,0
"14679",2010,9,5,1,37,2,6,9,6,0,0,1
"14680",2010,9,44,21,37,24,6,156,6,3,0,1
"14681",2010,9,6,1,37,3,6,4,2,0,0,1
"14682",2010,9,7,1,37,7,6,9,4,0,0,1
"14683",2010,9,7,1,37,7,6,9,3,0,0,1
"14684",2010,9,34,1,527,7,6,9,3,0,0,1
"14685",2010,9,36,5,37,7,6,9,12,0,0,1
"14686",2010,9,8,1,37,7,6,9,8,0,0,1
"14687",2010,9,9,1,37,7,6,9,18,0,0,1
"14688",2010,9,10,14,2245,7,6,9,50,0,0,1
"14689",2010,9,11,5,1102,6,6,9,18,0,0,1
"14690",2010,9,11,1,37,7,6,9,4,0,0,1
"14691",2010,9,12,124,1106,133,6,157,8,0.9475281,0.02171672,1
"14692",2010,9,26,1,267,7,6,9,9,0,0,1
"14693",2010,9,13,5,2346,6,7,9,22,0,0,1
"14694",2010,9,13,1,2537,6,214,9,27,0,0,0
"14695",2010,9,13,5,2538,3,6,95,13,1,0,1
"14696",2010,9,13,54,965,29,15,9,68,2,0,1
"14697",2010,9,13,1,1776,3,6,2,3,1,0,1
"14698",2010,9,13,20,37,3,6,4,8,2,0,1
"14699",2010,9,14,1,37,3,6,4,4,0,0,1
"14700",2010,9,46,3,37,19,6,9,8,0,0,1
"14701",2010,9,15,21,1375,7,6,9,3,0,0,1
"14702",2010,9,15,18,37,7,6,9,5,0,0,1
"14703",2010,9,15,112,15,7,6,9,2,0,0,1
"14704",2010,9,15,1,1422,7,6,9,3,0,0,1
"14705",2010,9,15,1,37,7,6,9,7,0,0,1
"14706",2010,9,42,7,37,3,6,102,14,0,0,1
"14707",2010,9,42,21,37,7,6,9,10,0,0,1
"14708",2010,9,16,54,37,19,6,9,8,0,0,1
"14709",2010,9,16,112,37,126,6,9,4,0,0,0
"14710",2010,9,17,1,37,126,6,9,3,0,0,1
"14711",2010,9,51,1,37,126,6,9,5,0,0,1
"14712",2010,9,50,1,2365,29,6,9,7,0,0,1
"14713",2010,9,30,3,37,3,6,23,3,1,0,0
"14714",2010,9,18,1,37,7,6,9,3,1,0,1
"14715",2010,9,31,1,37,3,6,28,3,0,0,1
"14716",2010,9,19,5,8,7,6,9,7,0,0,1
"14717",2010,9,19,5,37,20,6,9,25,0.9475281,0,0
"14718",2010,9,20,54,2009,126,6,9,30,0,0,0
"14719",2010,9,20,5,366,6,6,9,22,0,0,0
"14720",2010,9,20,20,37,3,6,71,13,4,0,1
"14721",2010,9,21,1,37,19,6,9,3,0,0,1
"14722",2010,10,43,1,37,7,6,9,7,0,0,1
"14723",2010,10,43,1,37,7,6,9,2,1,0,1
"14724",2010,10,28,1,37,3,6,23,5,2,0,1
"14725",2010,10,1,112,37,7,6,9,4,0,0,1
"14726",2010,10,1,1,2539,20,6,9,11,2,0,0
"14727",2010,10,1,1,37,7,6,9,4,1,0,1
"14728",2010,10,1,3,300,3,6,11,21,1,0,1
"14729",2010,10,1,1,2540,6,6,9,6,0,0,0
"14730",2010,10,2,1,37,7,6,9,13,0,0,1
"14731",2010,10,2,5,2541,20,215,9,12,0,0,1
"14732",2010,10,2,1,37,19,6,9,9,0,0,1
"14733",2010,10,2,10,37,20,6,9,32,1,0,0
"14734",2010,10,2,10,37,20,6,9,21,4,1,1
"14735",2010,10,22,1,1298,19,6,9,8,0,0,1
"14736",2010,10,22,3,37,19,6,9,9,0,0,1
"14737",2010,10,22,3,282,3,6,2,6,0,0,1
"14738",2010,10,3,1,37,126,6,9,7,0,0,0
"14739",2010,10,3,1,1430,104,2,9,4,0,0,1
"14740",2010,10,3,3,2542,28,6,9,2,0,0,0
"14741",2010,10,3,1,37,9,6,9,2,0,0,0
"14742",2010,10,3,14,260,9,201,9,103,0,0,1
"14743",2010,10,44,3,2543,24,6,15,3,3,0,1
"14744",2010,10,6,3,37,7,6,9,7,0,0,1
"14745",2010,10,6,11,37,7,6,9,41,0,0,1
"14746",2010,10,6,112,37,19,6,9,6,0,0,1
"14747",2010,10,6,5,37,7,6,9,22,0,0,1
"14748",2010,10,7,1,37,7,6,9,3,0,0,1
"14749",2010,10,33,3,273,3,10,16,6,6,0,1
"14750",2010,10,33,1,37,3,6,19,4,0,0,1
"14751",2010,10,34,1,37,19,6,135,5,0,0,1
"14752",2010,10,34,7,37,7,6,9,123,0,0,0
"14753",2010,10,37,1,37,7,6,9,16,0,0,1
"14754",2010,10,8,54,37,7,6,9,28,0,0,1
"14755",2010,10,8,5,37,19,6,9,13,0,0,1
"14756",2010,10,8,1,701,24,6,15,7,4,0,1
"14757",2010,10,9,1,37,29,6,9,3,0,0,1
"14758",2010,10,11,1,2544,19,6,9,29,0,0,1
"14759",2010,10,11,1,94,19,6,9,6,0,0,1
"14760",2010,10,11,118,37,126,6,9,7,0,0,0
"14761",2010,10,11,1,1527,126,6,9,14,0,0,0
"14762",2010,10,12,4,2545,24,216,15,38,15,0,1
"14763",2010,10,24,1,37,7,6,9,11,0.9475281,0.02171672,1
"14764",2010,10,13,3,2546,19,6,9,17,0,0,1
"14765",2010,10,15,1,37,3,6,99,33,0,0,1
"14766",2010,10,15,54,2547,19,6,9,55,0,0,0
"14767",2010,10,15,1,37,7,6,9,3,0,0,1
"14768",2010,10,15,5,37,7,6,9,4,0,0,1
"14769",2010,10,42,1,37,19,6,9,31,0,0,0
"14770",2010,10,16,3,2548,19,6,18,14,0,0,1
"14771",2010,10,16,60,2413,7,6,158,12,0,0,1
"14772",2010,10,17,3,2365,29,6,9,4,1,0,1
"14773",2010,10,17,1,535,126,6,9,7,0,0,1
"14774",2010,10,55,3,2132,7,6,9,46,0,0,1
"14775",2010,10,55,1,2132,7,6,9,23,0,0,1
"14776",2010,10,51,112,37,7,6,9,2,0,0,1
"14777",2010,10,38,1,2549,3,6,31,5,0,0,1
"14778",2010,10,30,1,516,51,6,9,39,0,0,1
"14779",2010,10,20,6,37,126,6,9,7,0,0,0
"14780",2010,10,21,54,2009,19,6,9,44,0,0,1
"14781",2010,10,21,5,37,19,6,9,25,0,0,1
"14782",2010,10,21,1,120,7,6,9,23,0,0,1
"14783",2010,11,1,36,37,20,6,9,7,0,0,0
"14784",2010,11,1,3,37,7,6,9,2,0,0,1
"14785",2010,11,1,1,1985,14,6,9,6,1,0,1
"14786",2010,11,1,125,360,7,6,9,31,0,0,1
"14787",2010,11,1,1,2158,7,6,9,2,0,0,1
"14788",2010,11,1,1,37,20,6,9,17,0,0,1
"14789",2010,11,2,1,37,20,6,9,4,0,0,0
"14790",2010,11,2,1,37,7,6,9,4,0,0,1
"14791",2010,11,3,5,406,6,6,9,95,0,0,0
"14792",2010,11,3,1,2550,9,6,9,12,0,0,0
"14793",2010,11,3,1,37,19,6,9,14,1,0,1
"14794",2010,11,3,112,2551,7,6,9,9,0.9475281,0,1
"14795",2010,11,6,5,606,7,6,9,7,0,0,1
"14796",2010,11,6,54,37,19,6,9,11,0,0,1
"14797",2010,11,6,1,37,19,6,9,28,0,0,0
"14798",2010,11,6,1,37,7,6,9,5,0,0,1
"14799",2010,11,6,1,37,7,6,9,3,0,0,1
"14800",2010,11,6,112,37,7,6,9,3,0,0,1
"14801",2010,11,34,3,2207,6,34,9,135,1,0,1
"14802",2010,11,34,1,2009,19,6,9,6,0,0,0
"14803",2010,11,34,1,37,19,6,159,13,0,0,1
"14804",2010,11,36,1,37,3,6,23,10,2,0,1
"14805",2010,11,11,112,37,126,6,9,63,0,0,0
"14806",2010,11,11,1,424,19,6,9,16,0,0,1
"14807",2010,11,11,7,2552,133,217,160,29,2,0,1
"14808",2010,11,12,112,225,3,6,99,140,31,0,1
"14809",2010,11,12,1,37,3,6,23,7,0,0,1
"14810",2010,11,12,1,2189,24,6,111,7,3,0,1
"14811",2010,11,29,1,2553,126,6,9,14,0,0,1
"14812",2010,11,13,5,2554,20,6,9,13,0,0,0
"14813",2010,11,13,3,1856,12,6,9,11,0,0,1
"14814",2010,11,15,1,37,7,6,9,7,0,0,1
"14815",2010,11,15,1,135,19,6,137,11,0,0,0
"14816",2010,11,15,3,2207,3,6,11,6,5,0,1
"14817",2010,11,15,1,37,7,6,9,3,0,0,1
"14818",2010,11,15,54,37,19,6,9,66,0,0,1
"14819",2010,11,15,1,135,19,6,9,39,2,0,1
"14820",2010,11,42,14,37,133,6,161,21,0,0,1
"14821",2010,11,16,1,2555,19,4,9,10,0,0,1
"14822",2010,11,17,1,227,126,6,9,15,2,0,0
"14823",2010,11,50,3,37,3,6,2,22,4,0,1
"14824",2010,11,18,1,37,7,6,9,4,0,0,1
"14825",2010,11,18,1,37,7,6,9,4,0,0,1
"14826",2010,11,18,1,37,3,6,162,23,8,1,1
"14827",2010,11,20,1,37,126,6,9,2,0,0,0
"14828",2010,11,21,7,37,19,6,9,20,0,0,0
"14829",2010,12,39,3,2409,30,6,9,2,1,0,1
"14830",2010,12,43,1,37,19,6,9,8,1,0,1
"14831",2010,12,43,1,37,7,6,9,5,0,0,1
"14832",2010,12,1,1,282,7,10,9,19,1,0,1
"14833",2010,12,1,1,94,7,6,9,13,0,0,1
