"","Illnesses","Hospitalizations","Fatalities","location","food","species","month","state","ingredient"
"1716",3,0.905161734342739,0,1,37,3,5,32,6
"1717",2,0,0,3,27,12,5,5,6
"1718",2,0,0,1,28,2,5,5,6
"1719",2,0,0,3,248,12,5,5,6
"1720",2,0,0.0187628865979381,1,557,2,5,5,6
"1721",2,0,0,3,247,7,5,5,6
"1722",17,0,0,1,37,7,5,6,6
"1723",2,0,0,1,37,7,5,6,6
"1724",190,0,0,1,558,6,5,6,6
"1725",9,0,0,1,37,7,5,6,6
"1726",7,0,0,5,53,7,5,6,6
"1727",10,3,0,1,37,7,5,6,6
"1728",10,0,0,1,37,7,5,37,6
"1729",3,0,0,1,37,7,5,8,6
"1730",7,0,0,1,37,7,5,8,6
"1731",151,1,0,12,37,3,5,8,6
"1732",95,0.905161734342739,0.0187628865979381,6,37,7,5,8,6
"1733",3,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1734",2,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1735",2,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1736",30,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1737",2,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1738",3,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1739",2,0.905161734342739,0.0187628865979381,1,42,7,5,8,6
"1740",21,0.905161734342739,0.0187628865979381,5,37,7,5,8,6
"1741",2,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1742",4,0.905161734342739,0.0187628865979381,1,110,7,5,8,6
"1743",2,2,0.0187628865979381,1,12,7,5,8,6
"1744",3,0.905161734342739,0.0187628865979381,18,559,7,5,8,10
"1745",3,0,0,1,33,8,5,8,6
"1746",23,0.905161734342739,0.0187628865979381,5,37,7,5,8,6
"1747",10,0,0,22,37,7,5,8,6
"1748",27,0.905161734342739,0,1,37,7,5,8,6
"1749",6,0.905161734342739,0.0187628865979381,3,139,7,5,8,6
"1750",3,0.905161734342739,0.0187628865979381,1,37,7,5,8,6
"1751",70,0.905161734342739,0,1,398,3,5,9,2
"1752",30,0.905161734342739,0.0187628865979381,1,138,7,5,10,6
"1753",21,0.905161734342739,0.0187628865979381,1,560,7,5,10,6
"1754",10,0.905161734342739,0.0187628865979381,1,37,7,5,10,6
"1755",10,0.905161734342739,0.0187628865979381,1,561,7,5,10,6
"1756",2,0,0,1,37,7,5,10,6
"1757",2,0.905161734342739,0.0187628865979381,1,37,7,5,10,6
"1758",3,0,0,1,37,7,5,10,6
"1759",2,0,0,1,42,7,5,10,6
"1760",21,0,0,1,37,7,5,10,6
"1761",3,0.905161734342739,0.0187628865979381,1,107,7,5,10,6
"1762",6,0,0,1,37,7,5,10,6
"1763",7,0,0,1,37,7,5,10,6
"1764",21,0,0,7,37,7,5,10,6
"1765",12,0,0,3,517,7,5,11,6
"1766",3,2,0,1,37,3,5,11,6
"1767",28,0,0,23,37,7,5,11,6
"1768",39,2,0,16,562,3,5,40,24
"1769",7,0.905161734342739,0.0187628865979381,9,29,22,5,12,7
"1770",9,0.905161734342739,0.0187628865979381,1,74,22,5,12,7
"1771",10,0.905161734342739,0.0187628865979381,1,563,15,5,12,25
"1772",2,0,0,3,37,3,5,12,6
"1773",127,0,0,1,34,18,5,24,6
"1774",4,0,0,1,185,9,5,24,26
"1775",70,0.905161734342739,0.0187628865979381,5,37,5,5,13,6
"1776",34,0.905161734342739,0.0187628865979381,1,37,5,5,13,6
"1777",8,0.905161734342739,0.0187628865979381,12,564,7,5,13,6
"1778",4,0,0,1,125,2,5,13,6
"1779",2,0.905161734342739,0.0187628865979381,1,29,22,5,14,6
"1780",2,0.905161734342739,0.0187628865979381,1,29,22,5,14,6
"1781",85,1,0,1,37,7,5,46,6
"1782",66,0,0,1,37,7,5,15,6
"1783",2,0,0,1,565,7,5,15,19
"1784",4,0.905161734342739,0,1,566,9,5,15,6
"1785",16,0,0,1,567,18,5,15,6
"1786",21,0,0,9,37,18,5,15,6
"1787",8,0,0,18,568,7,5,15,6
"1788",7,0,0,3,195,7,5,15,6
"1789",7,0.905161734342739,0.0187628865979381,1,42,7,5,15,6
"1790",12,4,0,1,569,7,5,15,6
"1791",3,0,0,1,37,7,5,15,6
"1792",27,0,0,1,37,7,5,15,6
"1793",15,0,0,3,37,7,5,15,6
"1794",33,0.905161734342739,0,1,37,7,5,17,6
"1795",54,0.905161734342739,0.0187628865979381,1,37,7,5,17,6
"1796",25,0.905161734342739,0.0187628865979381,3,94,3,5,17,6
"1797",13,0.905161734342739,0.0187628865979381,8,37,7,5,17,6
"1798",21,0.905161734342739,0.0187628865979381,7,37,7,5,17,6
"1799",10,0,0,5,37,7,5,17,6
"1800",28,0.905161734342739,0.0187628865979381,5,37,7,5,17,6
"1801",56,1,0,1,570,7,5,51,6
"1802",17,0.905161734342739,0.0187628865979381,1,37,7,5,50,6
"1803",4,0,0,1,37,7,5,30,6
"1804",10,0.905161734342739,0.0187628865979381,1,571,22,5,18,6
"1805",22,0.905161734342739,0,1,65,3,5,19,6
"1806",177,8,0,1,572,3,5,19,2
"1807",49,0,0,1,263,7,5,19,6
"1808",13,0,0,1,47,3,5,19,6
"1809",2,0,0.0187628865979381,1,10,7,5,20,6
"1810",2,0.905161734342739,0.0187628865979381,1,573,7,5,20,6
"1811",2,0.905161734342739,0.0187628865979381,1,574,7,5,20,6
"1812",4,0,0.0187628865979381,1,336,7,5,20,6
"1813",35,0,0,7,19,6,5,21,6
"1814",23,1,0,1,575,7,5,21,6
"1815",20,0,0,5,576,6,5,21,6
"1816",9,0,0,13,37,7,5,21,6
"1817",2,0.905161734342739,0.0187628865979381,4,37,7,6,27,6
"1818",7,0,0,1,577,7,6,27,6
"1819",7,1,0,1,578,7,6,27,6
"1820",48,0,0,1,37,7,6,27,6
"1821",2,0,0,1,37,7,6,27,6
"1822",9,0,0,1,144,7,6,1,6
"1823",15,0,0,1,37,15,6,1,6
"1824",47,0,0,3,579,3,6,1,6
"1825",8,0,0,1,65,7,6,1,6
"1826",25,0,0,1,37,7,6,1,6
"1827",14,0,0,3,288,7,6,1,6
"1828",14,0,0,5,359,5,6,1,6
"1829",5,0,0,1,37,7,6,1,6
"1830",3,0,0,3,284,7,6,1,6
"1831",13,0,0,1,37,7,6,1,6
"1832",21,2,0,1,37,7,6,1,6
"1833",52,6,0,16,359,4,6,1,6
"1834",14,0,0,1,37,5,6,1,6
"1835",2,0,0,1,128,3,6,1,6
"1836",4,0,0,1,219,8,6,2,10
"1837",8,0,0,1,68,8,6,2,13
"1838",19,4,0,1,37,3,6,22,6
"1839",5,0.905161734342739,0.0187628865979381,1,65,7,6,3,6
"1840",17,7,0,16,88,22,6,3,7
"1841",2,0,0,1,580,11,6,3,6
"1842",2,0.905161734342739,0.0187628865979381,1,581,7,6,3,6
"1843",2,0.905161734342739,0.0187628865979381,1,37,7,6,3,6
"1844",2,0.905161734342739,0.0187628865979381,1,37,7,6,3,6
"1845",2,0.905161734342739,0.0187628865979381,1,192,36,6,3,6
"1846",2,0.905161734342739,0.0187628865979381,1,582,7,6,3,6
"1847",2,0,0,1,566,6,6,3,6
"1848",3,0,0,1,74,7,6,3,6
"1849",3,1,0.0187628865979381,1,42,7,6,3,6
"1850",3,0.905161734342739,0.0187628865979381,1,583,7,6,3,6
"1851",3,0.905161734342739,0.0187628865979381,1,37,7,6,3,6
"1852",3,0,0,4,584,7,6,3,6
"1853",2,0,0,1,585,11,6,3,6
"1854",3,0,0,1,107,7,6,3,6
"1855",2,0,0,1,109,7,6,3,6
"1856",3,1,0,1,109,8,6,3,6
"1857",2,0,0,1,586,8,6,3,6
"1858",2,0,0,1,587,7,6,3,6
"1859",6,0,0,1,144,7,6,3,6
"1860",72,0.905161734342739,0.0187628865979381,12,37,18,6,32,6
"1861",3,0,0,11,74,7,6,32,7
"1862",2,0,0,1,557,2,6,5,6
"1863",7,2,0,1,37,15,6,6,6
"1864",3,0,0,1,37,7,6,6,6
"1865",5,0,0,1,37,15,6,6,6
"1866",10,0,0,1,37,7,6,6,6
"1867",62,0,0,1,37,7,6,6,6
"1868",27,11,0.0187628865979381,24,74,7,6,33,6
"1869",61,0.905161734342739,0.0187628865979381,1,588,7,6,33,6
"1870",3,1,0,1,23,7,6,37,6
"1871",4,0,0,1,589,7,6,37,6
"1872",4,0.905161734342739,0.0187628865979381,1,37,7,6,8,6
"1873",2,0,0,1,147,2,6,8,6
"1874",3,0.905161734342739,0.0187628865979381,1,37,7,6,8,6
"1875",2,0.905161734342739,0.0187628865979381,1,541,7,6,8,6
"1876",78,5,0,5,37,7,6,8,6
"1877",2,0,0,1,37,7,6,8,6
"1878",3,0,0,1,590,7,6,8,6
"1879",10,0.905161734342739,0.0187628865979381,5,591,7,6,8,6
"1880",2,2,0,1,218,2,6,8,6
"1881",3,1,0,1,541,7,6,8,6
"1882",7,0.905161734342739,0.0187628865979381,1,375,7,6,8,6
"1883",10,0,0,1,37,7,6,8,6
"1884",19,0.905161734342739,0,1,336,3,6,8,6
"1885",22,0.905161734342739,0.0187628865979381,1,37,7,6,9,6
"1886",42,0.905161734342739,0.0187628865979381,7,37,7,6,9,6
"1887",32,0.905161734342739,0.0187628865979381,1,37,7,6,9,6
"1888",50,0.905161734342739,0.0187628865979381,1,592,7,6,10,6
"1889",38,0.905161734342739,0.0187628865979381,1,593,7,6,10,6
"1890",34,0.905161734342739,0.0187628865979381,1,195,7,6,10,6
"1891",26,0.905161734342739,0.0187628865979381,1,336,7,6,10,6
"1892",21,0.905161734342739,0.0187628865979381,1,491,7,6,10,6
"1893",20,0.905161734342739,0.0187628865979381,1,287,7,6,10,6
"1894",19,0.905161734342739,0.0187628865979381,1,284,7,6,10,6
"1895",17,0.905161734342739,0.0187628865979381,1,88,7,6,10,6
"1896",13,0.905161734342739,0.0187628865979381,1,594,7,6,10,6
"1897",3,0.905161734342739,0.0187628865979381,1,595,7,6,10,6
"1898",2,0.905161734342739,0.0187628865979381,1,596,7,6,10,6
"1899",25,0,0,1,138,7,6,10,6
"1900",3,0,0,1,37,7,6,10,6
"1901",11,0,0,1,37,3,6,11,6
"1902",50,9,0,1,37,3,6,11,6
"1903",5,1,0,1,597,22,6,11,7
"1904",5,0,0,1,138,6,6,11,6
"1905",25,1,0,18,598,7,6,11,6
"1906",398,0.905161734342739,0.0187628865979381,1,471,3,6,12,6
"1907",2,0,0,1,37,3,6,12,6
"1908",4,1,0,1,37,3,6,26,6
"1909",2,0,0,1,37,3,6,26,6
"1910",73,16,0,1,599,3,6,29,6
"1911",3,0.905161734342739,0.0187628865979381,1,212,2,6,13,6
"1912",5,0.905161734342739,0.0187628865979381,1,600,3,6,13,27
"1913",23,0.905161734342739,0.0187628865979381,1,601,3,6,13,2
"1914",12,0.905161734342739,0.0187628865979381,3,37,3,6,13,6
"1915",41,0.905161734342739,0.0187628865979381,1,110,3,6,13,4
"1916",4,0.905161734342739,0.0187628865979381,1,71,9,6,14,6
"1917",18,0.905161734342739,0.0187628865979381,1,6,7,6,14,6
"1918",14,0,0,3,602,7,6,15,6
"1919",7,0,0,1,37,7,6,15,6
"1920",20,0,0,11,37,7,6,15,6
"1921",2,0,0,1,37,7,6,15,6
"1922",2,0,0,3,16,7,6,15,6
"1923",27,2,0,3,603,7,6,15,6
"1924",55,0,0,1,37,7,6,16,6
"1925",23,0.905161734342739,0.0187628865979381,15,37,7,6,17,6
"1926",15,0.905161734342739,0.0187628865979381,1,37,7,6,17,6
"1927",6,0,0,12,37,8,6,17,6
"1928",4,2,0,3,37,3,6,17,6
"1929",11,0,0,5,37,7,6,17,6
"1930",7,0,0,3,37,8,6,30,6
"1931",55,0.905161734342739,0,11,37,22,6,18,6
"1932",256,0,0,5,297,3,6,31,2
"1933",16,0,0,18,37,7,6,19,6
"1934",11,4,0,25,263,3,6,20,6
"1935",4,0.905161734342739,0.0187628865979381,1,37,7,6,20,6
"1936",5,2,0.0187628865979381,18,37,22,6,20,6
"1937",17,0,0.0187628865979381,1,16,7,6,20,6
"1938",16,0.905161734342739,0.0187628865979381,1,23,7,6,20,6
"1939",3,0,0.0187628865979381,1,171,7,6,20,6
"1940",2,0,0.0187628865979381,1,16,3,6,20,6
"1941",2,0.905161734342739,0.0187628865979381,3,289,10,6,20,6
"1942",6,0,0,3,37,7,7,27,6
"1943",2,0,0,1,37,7,7,27,6
"1944",37,3,0,5,604,7,7,27,6
"1945",4,0,0,1,109,7,7,27,6
"1946",2,0,0,1,37,7,7,27,6
"1947",2,0,0,1,37,7,7,27,6
"1948",2,0,0,1,37,7,7,27,6
"1949",29,0.905161734342739,0.0187628865979381,7,43,3,7,1,2
"1950",4,0,0,1,117,11,7,1,8
"1951",6,2,0,1,605,3,7,1,6
"1952",82,3,0,7,606,3,7,1,6
"1953",33,0,0,1,43,3,7,1,6
"1954",17,7,0,3,37,22,7,22,6
"1955",12,1,0,11,37,3,7,22,6
"1956",18,0,0,1,76,7,7,3,6
"1957",45,2,0,3,37,7,7,3,6
"1958",25,0.905161734342739,0.0187628865979381,14,37,7,7,3,6
"1959",26,0.905161734342739,0.0187628865979381,4,607,7,7,3,28
"1960",3,0.905161734342739,0.0187628865979381,1,227,7,7,3,6
"1961",2,0.905161734342739,0.0187628865979381,1,608,7,7,3,6
"1962",3,0,0,1,609,7,7,3,29
"1963",2,0,0,1,610,7,7,3,6
"1964",2,0.905161734342739,0.0187628865979381,1,611,8,7,3,6
"1965",4,0.905161734342739,0.0187628865979381,1,612,7,7,3,6
"1966",2,0,0,1,613,7,7,3,6
"1967",5,0,0,1,215,7,7,3,6
"1968",2,0.905161734342739,0.0187628865979381,1,12,8,7,3,6
"1969",4,0,0,1,359,6,7,3,6
"1970",2,0,0,1,15,7,7,3,6
"1971",3,0,0,1,138,7,7,3,6
"1972",5,0,0,1,614,7,7,3,6
"1973",2,0,0,1,15,7,7,3,6
"1974",23,0,0,5,37,7,7,3,6
"1975",3,0,0,1,615,7,7,3,6
"1976",2,0,0,1,235,9,7,3,6
"1977",2,0,0,1,616,25,7,3,6
"1978",2,0,0,1,65,8,7,3,6
"1979",3,0,0,1,159,7,7,32,6
"1980",16,3,0,1,115,3,7,32,6
"1981",74,0.905161734342739,0.0187628865979381,1,617,7,7,5,6
"1982",4,0,1,3,618,12,7,5,6
"1983",8,0,0,1,619,25,7,6,6
"1984",5,0.905161734342739,0.0187628865979381,1,537,7,7,6,6
"1985",21,1,0,1,285,7,7,6,6
"1986",4,0,0,1,37,7,7,6,6
"1987",4,0,0,1,537,7,7,6,6
"1988",10,0,0,1,37,3,7,6,6
"1989",13,6,0,1,620,3,7,7,6
"1990",4,0,0,1,37,7,7,8,6
"1991",23,1,0,1,37,3,7,8,6
"1992",2,0,0,1,37,7,7,8,6
"1993",4,0,0,1,37,7,7,8,6
"1994",2,0.905161734342739,0.0187628865979381,1,37,7,7,8,6
"1995",2,0.905161734342739,0.0187628865979381,1,37,7,7,8,6
"1996",2,0.905161734342739,0.0187628865979381,1,37,7,7,8,6
"1997",3,0.905161734342739,0.0187628865979381,1,621,3,7,8,6
"1998",2,0.905161734342739,0.0187628865979381,1,622,7,7,8,6
"1999",2,0.905161734342739,0.0187628865979381,1,37,7,7,8,6
"2000",28,1,0,6,24,7,7,8,6
"2001",20,0.905161734342739,0.0187628865979381,3,623,3,7,9,6
"2002",62,0.905161734342739,0.0187628865979381,1,37,7,7,10,6
"2003",40,0.905161734342739,0.0187628865979381,1,114,14,7,10,6
"2004",22,0.905161734342739,0.0187628865979381,1,138,7,7,10,6
"2005",2,0.905161734342739,0.0187628865979381,1,37,7,7,10,6
"2006",6,0.905161734342739,0,1,181,7,7,10,6
"2007",9,0.905161734342739,0.0187628865979381,7,37,7,7,10,6
"2008",7,0,0,1,624,7,7,11,6
"2009",9,0,0,5,287,7,7,11,6
"2010",62,1,0,5,563,23,7,40,25
"2011",20,0.905161734342739,0.0187628865979381,4,37,7,7,40,6
"2012",16,0,0,1,32,3,7,12,6
"2013",9,3,0,1,541,3,7,12,6
"2014",3,0,0,10,325,3,7,12,6
"2015",16,0,0,1,601,3,7,26,6
"2016",60,0.905161734342739,0.0187628865979381,1,37,7,7,13,6
"2017",4,0.905161734342739,0.0187628865979381,1,293,7,7,13,6
"2018",13,0.905161734342739,0.0187628865979381,11,37,3,7,13,6
"2019",15,0,0,1,37,7,7,13,6
"2020",3,0.905161734342739,0.0187628865979381,1,53,22,7,14,6
"2021",7,0.905161734342739,0.0187628865979381,11,37,22,7,14,6
"2022",46,0.905161734342739,0.0187628865979381,1,165,8,7,14,6
"2023",45,0.905161734342739,0.0187628865979381,1,165,7,7,14,6
"2024",6,0.905161734342739,0.0187628865979381,1,37,7,7,15,6
"2025",30,0.905161734342739,0.0187628865979381,9,37,7,7,15,6
"2026",4,0,0,1,42,7,7,15,6
"2027",18,0.905161734342739,0,1,37,7,7,15,6
"2028",42,4,0.0187628865979381,11,37,7,7,15,6
"2029",18,11,0.0187628865979381,1,120,22,7,15,20
"2030",6,0,0,1,37,7,7,15,6
"2031",4,0,0,3,53,7,7,15,6
"2032",3,0,0,1,625,7,7,15,6
"2033",13,0,0,1,88,6,7,16,6
"2034",44,0,0,1,626,7,7,16,6
"2035",187,0,0,11,37,7,7,16,6
"2036",43,0,0,1,217,7,7,16,6
"2037",3,0.905161734342739,0.0187628865979381,1,37,8,7,17,6
"2038",21,3,0,1,24,7,7,30,6
"2039",12,1,0,3,297,3,7,30,6
"2040",76,0.905161734342739,0.0187628865979381,1,37,14,7,18,6
"2041",75,0.905161734342739,0.0187628865979381,11,37,7,7,18,6
"2042",7,7,0,1,16,3,7,18,4
"2043",33,0.905161734342739,0,5,627,7,7,19,6
"2044",3,0.905161734342739,0.0187628865979381,3,191,11,7,20,6
"2045",3,0,0.0187628865979381,1,243,7,7,20,6
"2046",3,0.905161734342739,0.0187628865979381,1,43,3,7,20,6
"2047",2,0,0.0187628865979381,1,628,7,7,20,6
"2048",41,0.905161734342739,0.0187628865979381,1,629,7,7,20,6
"2049",2,0.905161734342739,0.0187628865979381,1,43,3,7,20,6
"2050",4,0,0,10,43,3,7,21,2
"2051",5,3,0,10,43,3,7,21,2
"2052",2,0,0,1,37,7,8,27,6
"2053",2,0,0,1,37,7,8,27,6
"2054",3,0,0,1,37,7,8,27,6
"2055",4,0,0,1,37,7,8,27,6
"2056",2,0,0,1,37,7,8,27,6
"2057",4,0,0,1,37,7,8,27,6
"2058",11,0,0,3,16,3,8,1,6
"2059",11,0,0,1,37,5,8,1,6
"2060",57,0,0,11,37,7,8,1,6
"2061",7,0,0,1,37,7,8,1,6
"2062",13,0,0,1,359,5,8,1,6
"2063",12,0,0,1,37,8,8,1,6
"2064",48,0,0,1,630,7,8,2,6
"2065",2,0.905161734342739,0.0187628865979381,5,631,6,8,2,6
"2066",5,0.905161734342739,0.0187628865979381,1,632,6,8,2,26
"2067",12,3,0,1,37,3,8,22,6
"2068",2,0.905161734342739,0.0187628865979381,1,15,7,8,3,6
"2069",3,0,0,1,586,7,8,3,6
"2070",2,0,0,1,633,7,8,3,6
"2071",2,0.905161734342739,0.0187628865979381,1,634,8,8,3,6
"2072",2,0,0,1,64,9,8,3,6
"2073",3,0.905161734342739,0.0187628865979381,1,117,11,8,3,6
"2074",2,0,0,1,173,7,8,3,6
"2075",19,1,0,3,635,7,8,3,29
"2076",2,0.905161734342739,0.0187628865979381,1,267,7,8,3,6
"2077",3,0,0,1,636,8,8,3,6
"2078",2,1,0.0187628865979381,3,208,12,8,3,6
"2079",2,1,0,1,17,8,8,3,6
"2080",2,0.905161734342739,0.0187628865979381,1,637,7,8,3,6
"2081",2,0.905161734342739,0.0187628865979381,1,17,9,8,3,6
"2082",2,2,1,4,638,34,8,3,6
"2083",3,0,0,4,507,8,8,3,6
"2084",2,0,0,1,138,7,8,3,6
"2085",4,0,0,1,6,14,8,3,6
"2086",3,0,0,1,37,7,8,3,6
"2087",2,0,0,3,29,22,8,3,6
"2088",7,0,0,1,42,7,8,3,6
"2089",127,3,0,1,142,7,8,32,20
"2090",11,0,0,3,639,8,8,5,6
"2091",12,0,0,1,117,7,8,5,6
"2092",4,0.905161734342739,0.0187628865979381,3,640,12,8,5,6
"2093",7,0.905161734342739,0.0187628865979381,1,89,7,8,6,6
"2094",3,0,0.0187628865979381,1,37,7,8,6,6
"2095",46,0,0,5,641,7,8,6,6
"2096",38,0,0,1,642,7,8,33,6
"2097",56,0,0,11,436,7,8,33,6
"2098",36,0.905161734342739,0.0187628865979381,1,37,3,8,34,6
"2099",2,0,0,1,112,7,8,8,6
"2100",4,0,0,1,37,7,8,8,6
"2101",2,0,0,1,37,7,8,8,6
"2102",2,0,0,1,17,7,8,8,6
"2103",5,0.905161734342739,0.0187628865979381,1,37,7,8,8,6
"2104",3,0,0,1,37,7,8,8,6
"2105",2,0.905161734342739,0.0187628865979381,1,643,7,8,8,6
"2106",4,0,0,26,65,7,8,8,30
"2107",3,0.905161734342739,0.0187628865979381,1,92,7,8,8,6
"2108",25,0,0,1,37,18,8,8,6
"2109",14,0.905161734342739,0,6,37,3,8,8,6
"2110",41,0.905161734342739,0.0187628865979381,1,142,7,8,10,6
"2111",3,0.905161734342739,0.0187628865979381,1,37,7,8,10,6
"2112",26,0,0,1,37,7,8,10,6
"2113",2,0.905161734342739,0.0187628865979381,1,37,7,8,10,6
"2114",2,0,0,1,37,7,8,10,6
"2115",3,0,0,1,37,7,8,10,6
"2116",2,0,0,1,37,7,8,10,6
"2117",13,6,0,1,37,3,8,10,6
"2118",15,0,0,1,644,7,8,11,6
"2119",3,0,0,1,37,3,8,11,6
"2120",7,0,0,1,54,7,8,11,6
"2121",25,0,0,1,215,7,8,11,20
"2122",11,0.905161734342739,0.0187628865979381,1,149,34,8,12,6
"2123",14,6,0,8,645,22,8,12,20
"2124",14,4,0,1,646,3,8,12,6
"2125",5,0,0,14,242,3,8,12,6
"2126",9,0,0,1,647,3,8,12,6
"2127",30,0,0,1,37,3,8,12,6
"2128",157,16,0,1,233,3,8,12,31
"2129",60,1,0.0187628865979381,11,43,3,8,26,6
"2130",9,0.905161734342739,0.0187628865979381,3,37,7,8,26,6
"2131",12,0.905161734342739,0.0187628865979381,1,648,6,8,13,6
"2132",11,0.905161734342739,0.0187628865979381,6,649,5,8,13,6
"2133",15,0.905161734342739,0.0187628865979381,1,8,3,8,13,4
"2134",2,0.905161734342739,0.0187628865979381,1,37,3,8,13,6
"2135",7,0.905161734342739,0.0187628865979381,3,245,11,8,13,18
"2136",2,0.905161734342739,0.0187628865979381,1,37,7,8,13,6
"2137",2,0.905161734342739,0.0187628865979381,1,218,2,8,13,6
"2138",8,0.905161734342739,0.0187628865979381,1,235,3,8,14,6
"2139",3,0.905161734342739,0.0187628865979381,1,29,22,8,14,6
"2140",3,0.905161734342739,0.0187628865979381,1,37,3,8,14,6
"2141",55,0.905161734342739,0.0187628865979381,5,88,6,8,15,6
"2142",44,0,0,5,6,7,8,15,6
"2143",3,0,0,1,42,7,8,15,6
"2144",6,0,0,1,37,7,8,15,6
"2145",4,0,0,5,165,8,8,15,6
"2146",4,0,0,3,29,7,8,15,6
"2147",24,4,0,16,37,8,8,15,6
"2148",23,0.905161734342739,0,1,111,3,8,15,6
"2149",10,0,0,1,37,7,8,16,6
"2150",7,0,0,1,147,2,8,16,6
"2151",50,0,0,1,542,7,8,16,6
"2152",12,0,0,3,650,7,8,16,6
"2153",17,0,0,1,37,7,8,16,6
"2154",8,1,0,1,37,3,8,17,6
"2155",14,0.905161734342739,0.0187628865979381,7,651,7,8,17,6
"2156",24,1,0,5,652,6,8,17,7
"2157",156,0.905161734342739,0,7,37,7,8,17,6
"2158",33,0,0,1,37,7,8,51,6
"2159",46,0.905161734342739,0.0187628865979381,1,37,15,8,18,6
"2160",30,0.905161734342739,0.0187628865979381,5,111,6,8,20,6
"2161",11,0.905161734342739,0.0187628865979381,5,37,6,8,20,6
"2162",2,0.905161734342739,0.0187628865979381,1,562,7,8,20,6
"2163",2,0,0.0187628865979381,1,6,7,8,20,6
"2164",3,0.905161734342739,0.0187628865979381,1,37,7,8,20,6
"2165",2,0.905161734342739,0.0187628865979381,1,37,7,8,20,6
"2166",3,0.905161734342739,0.0187628865979381,1,283,7,8,20,6
"2167",36,1,0,5,37,7,8,21,6
"2168",4,0,0,1,37,7,9,27,6
"2169",2,0,0,1,37,7,9,27,6
"2170",52,0,0,14,653,9,9,43,6
"2171",40,1,0,7,37,3,9,1,6
"2172",12,0,0,3,37,7,9,1,6
"2173",10,0,0,1,37,7,9,1,6
"2174",13,0,0,3,654,15,9,1,6
"2175",2,2,0,1,3,2,9,1,6
"2176",27,0,0,5,308,7,9,1,6
"2177",10,0,0,1,655,7,9,1,6
"2178",19,0,0,1,656,7,9,1,6
"2179",9,0,0,11,29,22,9,2,6
"2180",37,0,0,1,88,7,9,22,6
"2181",4,1,0,1,43,3,9,22,6
"2182",2,0.905161734342739,0.0187628865979381,1,125,7,9,3,6
"2183",6,0,0,3,657,15,9,3,32
"2184",3,0,0,1,64,8,9,3,4
"2185",4,0.905161734342739,0.0187628865979381,1,658,2,9,3,6
"2186",4,0,0,1,37,7,9,3,6
"2187",2,0,0,1,659,7,9,3,6
"2188",4,0,0,1,12,8,9,3,6
"2189",2,0,0,1,657,7,9,3,6
"2190",2,0,0,1,660,8,9,3,6
"2191",2,0,0,1,285,7,9,3,6
"2192",2,0,0,1,12,7,9,3,6
"2193",4,0,0,1,12,7,9,3,6
"2194",4,0.905161734342739,0.0187628865979381,1,37,7,9,3,6
"2195",2,0,0,1,661,7,9,3,6
"2196",4,0,0,1,478,6,9,3,6
"2197",3,3,0,3,662,27,9,3,6
"2198",3,0,0,1,91,8,9,3,6
"2199",15,0.905161734342739,0,1,37,3,9,32,6
"2200",8,1,0,1,663,3,9,32,33
"2201",100,15,0,5,115,8,9,32,10
"2202",60,24,0,9,115,3,9,32,6
"2203",3,0,0,1,664,2,9,5,6
"2204",5,1,0,3,27,12,9,5,6
"2205",3,0,0,3,665,12,9,5,6
"2206",14,0.905161734342739,0,5,37,7,9,6,6
"2207",17,0,0,5,37,7,9,6,6
"2208",2,0,0,1,37,7,9,6,6
"2209",8,2,0,1,666,3,9,6,6
"2210",10,0.905161734342739,0,1,37,3,9,6,6
"2211",8,0,0,1,37,7,9,6,6
"2212",321,17,0,3,53,22,9,6,6
"2213",5,1,0,3,359,15,9,7,2
"2214",280,0,0,5,37,5,9,7,6
"2215",88,2,0,1,543,6,9,33,6
"2216",16,0,0,1,138,7,9,33,6
"2217",3,0,0,5,37,7,9,37,6
"2218",3,3,0,4,37,40,9,8,6
"2219",2,0,0,1,37,7,9,8,6
"2220",3,0,0,1,37,7,9,8,6
"2221",49,6,0,7,322,3,9,8,6
"2222",7,0,0,1,667,15,9,8,6
"2223",2,0,0,5,37,7,9,8,6
"2224",13,2,0.0187628865979381,1,37,3,9,9,6
"2225",17,0,0,1,37,7,9,10,6
"2226",3,0,0.0187628865979381,1,37,7,9,10,6
"2227",5,5,1,1,59,34,9,11,6
"2228",16,0,0,3,668,7,9,11,6
"2229",5,0,0,6,669,7,9,11,6
"2230",20,0,0,16,82,7,9,11,6
"2231",5,0.905161734342739,0.0187628865979381,1,37,3,9,41,6
"2232",18,0.905161734342739,0.0187628865979381,1,37,5,9,41,6
"2233",6,0.905161734342739,0.0187628865979381,1,37,7,9,26,6
"2234",29,0.905161734342739,0.0187628865979381,1,37,5,9,13,6
"2235",56,0.905161734342739,0.0187628865979381,5,37,7,9,14,6
"2236",63,1,0.0187628865979381,1,114,7,9,15,6
"2237",39,0.905161734342739,0,27,37,7,9,15,6
"2238",82,0.905161734342739,0,7,670,3,9,15,6
