"","Year","Illnesses","Hospitalizations","Fatalities","status","location","food","species","month","state","ingredient","serotype.Genotype"
"475",1998,12,NA,NA,1,3,217,26,5,35,3,9
"476",1998,5,0,0,1,1,NA,7,5,37,6,9
"477",1998,3,0,0,1,1,NA,7,5,37,6,9
"478",1998,2,NA,NA,1,NA,118,7,5,8,6,9
"479",1998,3,NA,NA,1,1,218,2,5,8,6,9
"480",1998,4,NA,NA,1,1,NA,7,5,8,6,9
"481",1998,3,NA,NA,1,1,219,7,5,8,6,9
"482",1998,11,NA,NA,1,1,139,7,5,8,6,9
"483",1998,2,NA,NA,1,1,12,7,5,8,6,9
"484",1998,4,0,0,1,4,195,7,5,8,6,9
"485",1998,3,NA,NA,1,1,138,7,5,8,6,9
"486",1998,16,NA,NA,1,1,NA,3,5,8,6,19
"487",1998,4,NA,NA,1,1,NA,7,5,8,6,9
"488",1998,4,NA,NA,1,1,NA,7,5,8,6,9
"489",1998,5,NA,NA,1,1,NA,7,5,8,6,9
"490",1998,6,NA,NA,1,NA,NA,7,5,10,6,9
"491",1998,2,NA,NA,1,NA,144,7,5,10,6,9
"492",1998,2,NA,NA,1,1,220,7,5,10,6,9
"493",1998,2,NA,NA,1,NA,221,7,5,10,6,9
"494",1998,2,NA,NA,1,NA,222,7,5,10,6,9
"495",1998,13,NA,NA,1,NA,NA,7,5,10,6,9
"496",1998,3,NA,0,1,1,89,7,5,10,6,9
"497",1998,5,0,0,1,1,8,7,5,10,6,9
"498",1998,4,NA,0,1,1,8,7,5,10,6,9
"499",1998,15,NA,NA,1,1,NA,7,5,10,6,9
"500",1998,16,0,0,1,NA,80,7,5,10,6,9
"501",1998,15,0,0,1,7,21,7,5,10,6,9
"502",1998,3,0,0,1,1,223,7,5,11,6,9
"503",1998,12,0,0,1,1,224,7,5,11,6,9
"504",1998,7,0,0,1,1,185,9,5,11,6,9
"505",1998,13,0,0,1,3,37,7,5,11,6,9
"506",1998,171,NA,NA,1,NA,191,19,5,12,6,9
"507",1998,34,10,0,1,NA,29,24,5,12,6,15
"508",1998,40,NA,NA,1,NA,225,27,5,12,6,20
"509",1998,4,0,0,1,1,226,3,5,12,6,2
"510",1998,30,0,0,1,5,227,7,5,24,6,9
"511",1998,39,0,0,1,11,NA,8,5,26,6,9
"512",1998,42,0,0,1,5,NA,7,5,26,6,9
"513",1998,15,NA,NA,1,7,NA,7,5,13,6,9
"514",1998,44,1,0,1,17,215,7,5,13,6,9
"515",1998,21,NA,NA,0,14,228,28,5,13,6,9
"516",1998,5,NA,0,1,5,215,7,5,13,6,9
"517",1998,4,0,0,1,1,NA,7,5,13,6,9
"518",1998,2,0,0,1,1,NA,7,5,15,6,9
"519",1998,2,0,0,1,1,NA,7,5,15,6,9
"520",1998,12,NA,0,1,NA,229,7,5,15,6,9
"521",1998,20,0,0,1,1,NA,7,5,16,6,9
"522",1998,9,0,0,1,1,NA,7,5,16,6,9
"523",1998,3,0,0,1,NA,NA,3,5,17,6,4
"524",1998,11,1,0,1,NA,NA,7,5,17,6,9
"525",1998,10,0,0,1,1,230,7,5,38,6,9
"526",1998,264,12,0,1,1,6,3,5,30,6,21
"527",1998,5,NA,NA,1,NA,NA,7,5,18,6,9
"528",1998,141,NA,NA,1,7,NA,7,5,18,6,9
"529",1998,50,NA,NA,1,NA,231,6,5,18,6,9
"530",1998,400,14,0,1,NA,117,11,5,18,6,9
"531",1998,4,0,0,0,1,NA,3,5,31,6,4
"532",1998,8,NA,NA,1,3,74,24,5,19,6,15
"533",1998,5,NA,NA,1,3,74,24,5,19,6,15
"534",1998,51,0,0,1,NA,18,7,5,20,6,9
"535",1998,9,3,0,1,3,232,3,5,20,6,22
"536",1998,2,0,0,1,1,NA,7,5,20,6,9
"537",1998,3,0,0,1,1,NA,7,5,20,6,9
"538",1998,10,0,0,1,1,144,7,5,20,6,9
"539",1998,15,0,0,1,NA,NA,7,5,21,6,9
"540",1998,16,0,0,1,7,233,29,5,21,6,9
"541",1998,3,3,0,1,3,125,30,6,39,6,9
"542",1998,16,1,0,1,1,NA,3,6,1,6,23
"543",1998,4,1,0,1,1,191,11,6,1,6,9
"544",1998,100,0,0,1,5,NA,7,6,1,6,9
"545",1998,8,2,0,1,NA,225,24,6,1,6,24
"546",1998,93,0,0,1,1,139,19,6,1,6,9
"547",1998,3,0,0,1,1,3,2,6,1,6,9
"548",1998,7,0,0,1,1,NA,7,6,1,6,9
"549",1998,11,0,0,1,1,109,7,6,1,6,9
"550",1998,8,0,0,1,1,NA,7,6,1,6,9
"551",1998,17,1,0,1,1,NA,7,6,1,6,9
"552",1998,13,NA,NA,0,3,207,6,6,2,7,9
"553",1998,4,NA,NA,0,1,234,8,6,3,6,9
"554",1998,3,1,0,0,1,89,3,6,3,6,6
"555",1998,2,0,0,0,1,185,9,6,3,6,9
"556",1998,2,0,0,1,1,115,7,6,3,6,9
"557",1998,3,0,0,1,1,10,7,6,3,6,9
"558",1998,2,0,0,1,1,235,7,6,3,6,9
"559",1998,5,0,0,0,1,236,6,6,3,6,9
"560",1998,2,0,0,0,1,237,8,6,3,6,9
"561",1998,2,0,0,1,1,92,7,6,3,6,9
"562",1998,6,0,0,1,1,238,7,6,3,6,9
"563",1998,2,0,0,1,1,239,7,6,3,6,9
"564",1998,8,1,0,0,1,146,9,6,3,6,9
"565",1998,3,0,0,1,1,37,7,6,3,6,9
"566",1998,4,0,0,0,NA,117,11,6,3,8,9
"567",1998,2,0,0,1,1,240,7,6,3,6,9
"568",1998,2,0,0,1,1,91,7,6,3,6,9
"569",1998,11,0,0,0,1,173,7,6,3,6,9
"570",1998,2,0,0,1,1,241,7,6,3,6,9
"571",1998,2,0,0,0,1,10,8,6,3,6,9
"572",1998,2,0,0,1,1,242,7,6,3,6,9
"573",1998,2,1,0,0,4,243,3,6,3,6,9
"574",1998,36,0,0,0,1,115,6,6,3,6,9
"575",1998,24,0,0,0,5,244,7,6,3,6,9
"576",1998,2,0,0,1,1,212,2,6,3,6,9
"577",1998,11,0,0,1,1,245,11,6,3,6,9
"578",1998,3,NA,NA,1,11,NA,7,6,32,6,9
"579",1998,3,NA,NA,1,3,246,7,6,4,6,9
"580",1998,2,0,0,1,3,247,2,6,5,6,9
"581",1998,19,0,0,1,NA,NA,7,6,5,6,9
"582",1998,3,0,0,1,3,248,12,6,5,6,9
"583",1998,167,0,0,1,7,NA,7,6,5,6,9
"584",1998,5,0,0,1,1,142,7,6,6,6,9
"585",1998,17,0,0,1,3,NA,7,6,6,6,9
"586",1998,916,7,0,1,5,249,31,6,6,6,25
"587",1998,27,0,0,1,5,24,8,6,7,6,9
"588",1998,3,1,NA,1,1,NA,7,6,34,6,9
"589",1998,6,0,0,1,1,NA,29,6,34,6,9
"590",1998,24,0,0,1,1,NA,7,6,34,6,9
"591",1998,204,0,0,1,5,250,6,6,35,6,9
"592",1998,3,NA,NA,1,1,NA,7,6,37,6,9
"593",1998,4,NA,NA,1,3,74,7,6,8,6,9
"594",1998,5,NA,NA,1,18,NA,7,6,8,6,9
"595",1998,14,NA,NA,1,3,251,3,6,8,6,26
"596",1998,3,NA,NA,1,1,NA,7,6,8,6,9
"597",1998,11,0,0,1,1,NA,7,6,8,6,9
"598",1998,7,NA,NA,1,1,252,7,6,8,6,9
"599",1998,3,0,0,1,1,NA,7,6,8,6,9
"600",1998,9,NA,NA,1,1,215,7,6,8,6,9
"601",1998,2,0,0,1,1,NA,7,6,8,6,9
"602",1998,7,0,0,0,1,253,7,6,8,6,9
"603",1998,4,0,0,1,1,254,7,6,8,6,9
"604",1998,4,0,0,1,1,255,7,6,8,6,9
"605",1998,4,0,0,1,3,256,7,6,8,6,9
"606",1998,15,NA,NA,1,1,NA,3,6,9,6,27
"607",1998,5,NA,NA,1,NA,NA,3,6,9,6,2
"608",1998,2,NA,NA,1,NA,257,7,6,10,6,9
"609",1998,6,NA,NA,1,1,42,7,6,10,6,9
"610",1998,5,NA,NA,1,NA,258,7,6,10,6,9
"611",1998,4,NA,NA,1,1,259,7,6,10,6,9
"612",1998,7,NA,NA,1,1,260,7,6,10,6,9
"613",1998,2,NA,NA,1,1,92,7,6,10,6,9
"614",1998,3,NA,NA,1,NA,6,7,6,10,6,9
"615",1998,3,3,0,1,1,NA,14,6,10,6,9
"616",1998,9,0,0,1,1,NA,3,6,11,6,11
"617",1998,22,0,0,1,6,224,7,6,11,6,9
"618",1998,20,0,0,1,5,224,7,6,11,6,9
"619",1998,7,0,0,1,1,138,7,6,11,6,9
"620",1998,14,0,0,1,1,261,7,6,11,6,9
"621",1998,300,0,0,1,1,142,29,6,11,6,9
"622",1998,10,0,0,1,5,262,7,6,11,6,9
"623",1998,4,4,0,1,1,263,7,6,40,6,9
"624",1998,8,0,0,1,1,89,7,6,40,6,9
"625",1998,11,NA,NA,1,NA,NA,7,6,41,6,9
"626",1998,45,NA,NA,1,NA,NA,7,6,41,6,9
"627",1998,19,NA,2,1,10,NA,3,6,26,6,2
"628",1998,18,0,0,1,3,182,7,6,26,6,9
"629",1998,8,0,0,1,5,NA,7,6,26,6,9
"630",1998,4,NA,NA,1,3,NA,7,6,13,6,9
"631",1998,28,NA,NA,1,NA,147,2,6,13,6,9
"632",1998,5,NA,NA,1,NA,264,3,6,13,6,4
"633",1998,134,10,0,1,1,37,3,6,13,6,4
"634",1998,2,1,0,1,1,265,2,6,13,6,9
"635",1998,29,0,0,1,6,NA,7,6,13,6,9
"636",1998,10,NA,NA,1,11,NA,7,6,13,6,9
"637",1998,20,1,0,1,5,266,7,6,13,6,9
"638",1998,16,1,0,1,1,NA,7,6,13,6,9
"639",1998,4,3,0,1,3,16,3,6,13,4,4
"640",1998,17,0,0,1,1,91,11,6,14,6,9
"641",1998,49,2,0,1,1,15,3,6,15,6,2
"642",1998,5,0,0,1,1,267,7,6,15,6,9
"643",1998,22,3,1,1,NA,NA,3,6,15,6,22
"644",1998,15,0,0,1,1,NA,3,6,15,6,28
"645",1998,6,NA,NA,1,NA,NA,7,6,15,6,9
"646",1998,2,NA,0,1,1,NA,7,6,15,6,9
"647",1998,55,0,0,1,1,139,7,6,15,6,9
"648",1998,2,0,0,1,1,NA,7,6,15,6,9
"649",1998,6,0,0,1,1,NA,7,6,15,6,9
"650",1998,2,NA,0,1,1,NA,7,6,15,6,9
"651",1998,2,0,0,1,1,NA,7,6,15,6,9
"652",1998,33,NA,NA,1,NA,NA,7,6,15,6,9
"653",1998,19,NA,NA,1,NA,268,7,6,15,6,9
"654",1998,7,0,0,1,NA,NA,7,6,15,6,9
"655",1998,8,1,0,1,1,191,11,6,42,9,9
"656",1998,6,1,0,1,3,103,3,6,17,6,2
"657",1998,12,0,0,1,3,NA,7,6,17,6,9
"658",1998,10,0,0,1,3,NA,7,6,17,6,9
"659",1998,23,NA,NA,1,NA,62,24,6,18,6,15
"660",1998,20,NA,NA,1,NA,NA,3,6,18,6,4
"661",1998,2,NA,NA,1,1,NA,7,6,18,6,9
"662",1998,2,NA,NA,1,NA,NA,7,6,18,6,9
"663",1998,2,NA,NA,1,1,16,7,6,20,6,9
"664",1998,2,0,0,1,1,NA,7,6,20,6,9
"665",1998,3,0,0,1,1,NA,7,6,20,6,9
"666",1998,47,10,0,1,NA,195,24,6,21,6,15
"667",1998,7,0,0,1,1,109,7,6,21,6,9
"668",1998,63,24,0,1,NA,269,24,6,21,6,15
"669",1998,40,0,0,1,NA,270,6,6,21,6,9
"670",1998,58,11,0,1,1,271,3,7,43,2,2
"671",1998,4,NA,NA,1,14,272,3,7,1,6,2
"672",1998,20,NA,NA,1,1,NA,7,7,1,6,9
"673",1998,12,0,0,1,NA,NA,7,7,1,6,9
"674",1998,28,17,0,1,14,NA,24,7,1,6,15
"675",1998,32,3,0,1,NA,273,3,7,1,6,2
"676",1998,9,0,0,1,1,NA,7,7,1,6,9
"677",1998,6,2,0,1,1,74,3,7,1,6,2
"678",1998,7,0,0,1,1,NA,7,7,1,6,9
"679",1998,13,NA,NA,0,10,13,5,7,2,6,9
"680",1998,80,NA,0,0,1,274,6,7,2,6,9
"681",1998,10,3,0,1,1,NA,4,7,2,6,9
"682",1998,10,NA,0,0,1,7,6,7,2,6,9
"683",1998,17,NA,NA,1,9,275,3,7,2,6,28
"684",1998,7,0,0,0,1,276,6,7,2,6,9
"685",1998,5,NA,NA,1,1,117,11,7,2,8,9
"686",1998,12,NA,0,1,1,228,3,7,2,6,10
"687",1998,25,NA,NA,0,5,NA,5,7,2,6,9
"688",1998,34,NA,NA,0,1,277,7,7,2,6,9
"689",1998,11,0,0,1,1,278,7,7,22,6,9
"690",1998,10,NA,NA,0,1,27,12,7,3,6,9
"691",1998,2,0,0,1,1,279,7,7,3,6,9
"692",1998,8,0,0,1,NA,235,3,7,3,6,6
"693",1998,2,0,0,0,1,197,2,7,3,6,9
"694",1998,2,1,0,1,1,16,3,7,3,6,29
"695",1998,3,0,0,1,1,42,7,7,3,6,9
"696",1998,3,0,0,1,1,120,7,7,3,6,9
"697",1998,5,1,0,1,1,280,7,7,3,6,9
"698",1998,5,0,0,0,1,218,2,7,3,6,9
"699",1998,62,0,0,0,1,281,7,7,3,6,9
"700",1998,7,0,0,1,1,282,6,7,3,10,9
"701",1998,429,35,0,1,1,NA,7,7,3,6,9
"702",1998,2,0,0,0,1,12,8,7,3,6,9
"703",1998,2,0,0,1,1,283,7,7,3,6,9
"704",1998,12,0,0,0,1,284,6,7,3,6,9
"705",1998,4,0,0,0,1,144,6,7,3,6,9
"706",1998,3,0,0,0,1,109,8,7,3,6,9
"707",1998,18,0,0,1,NA,285,12,7,3,6,9
"708",1998,2,0,0,1,3,125,12,7,5,6,9
"709",1998,2,0,0,1,1,28,2,7,5,6,9
"710",1998,3,0,0,1,3,125,12,7,5,6,9
"711",1998,2,0,0,1,1,147,2,7,5,6,9
"712",1998,8,4,0,1,1,286,3,7,6,6,2
"713",1998,2,0,0,1,1,NA,7,7,6,6,9
"714",1998,16,0,0,1,1,NA,7,7,6,6,9
"715",1998,18,0,0,1,5,287,7,7,6,6,9
"716",1998,7,0,0,1,1,NA,15,7,6,6,9
"717",1998,10,0,0,1,5,NA,7,7,6,6,9
"718",1998,150,NA,NA,1,NA,NA,7,7,6,6,9
"719",1998,5,5,0,1,3,NA,7,7,6,6,9
"720",1998,13,0,0,1,11,288,7,7,6,6,9
"721",1998,2,2,0,1,NA,289,24,7,37,11,15
"722",1998,6,NA,NA,1,14,NA,3,7,8,6,2
"723",1998,13,NA,NA,1,1,NA,7,7,8,6,9
"724",1998,7,NA,NA,1,1,290,7,7,8,6,9
"725",1998,2,NA,NA,1,1,NA,7,7,8,6,9
"726",1998,4,4,0,1,NA,208,12,7,9,6,9
"727",1998,2,NA,NA,1,1,259,7,7,10,6,9
"728",1998,2,NA,NA,1,1,291,7,7,10,6,9
"729",1998,6,NA,NA,1,1,42,7,7,10,6,9
"730",1998,2,NA,NA,1,NA,292,7,7,10,6,9
"731",1998,2,NA,NA,1,NA,74,7,7,10,6,9
"732",1998,3,NA,NA,1,11,NA,7,7,10,6,9
"733",1998,3,NA,NA,1,NA,120,7,7,10,6,9
"734",1998,9,NA,NA,1,1,293,7,7,10,6,9
"735",1998,3,NA,NA,1,NA,294,7,7,10,6,9
"736",1998,3,0,0,1,1,NA,7,7,10,6,9
"737",1998,20,3,0,1,1,295,7,7,10,6,9
"738",1998,6,NA,NA,1,1,71,7,7,10,6,9
"739",1998,19,NA,0,1,5,296,9,7,10,6,9
"740",1998,12,1,0,1,1,21,7,7,10,6,9
"741",1998,6,0,0,1,1,138,7,7,11,6,9
"742",1998,7,NA,NA,1,NA,297,3,7,23,6,11
"743",1998,14,NA,NA,1,1,NA,7,7,40,6,9
"744",1998,3,NA,NA,1,NA,NA,3,7,12,6,30
"745",1998,23,NA,0,1,NA,298,11,7,12,6,9
"746",1998,486,NA,NA,1,NA,299,15,7,12,6,9
"747",1998,4,2,0,1,3,300,3,7,12,6,2
"748",1998,5,0,0,1,1,NA,3,7,12,6,2
"749",1998,18,NA,NA,1,NA,16,7,7,25,6,9
"750",1998,8,0,0,1,5,301,7,7,26,6,9
"751",1998,12,NA,NA,1,NA,NA,14,7,13,6,9
"752",1998,4,NA,NA,1,1,NA,7,7,13,6,9
"753",1998,7,0,0,1,7,NA,7,7,13,6,9
"754",1998,2,0,0,1,1,218,2,7,13,6,9
"755",1998,3,NA,NA,1,NA,289,10,7,13,11,9
"756",1998,86,31,0,1,1,NA,3,7,13,6,6
"757",1998,3,NA,NA,1,NA,265,2,7,14,6,9
"758",1998,2,NA,NA,1,1,265,2,7,14,6,9
"759",1998,12,NA,NA,1,1,265,2,7,14,6,9
"760",1998,143,NA,NA,1,1,120,24,7,14,6,15
"761",1998,2,0,0,1,1,42,7,7,15,6,9
"762",1998,2,NA,NA,1,1,NA,7,7,15,6,9
"763",1998,3,0,0,1,1,NA,7,7,15,6,9
"764",1998,2,NA,NA,1,1,NA,7,7,15,6,9
"765",1998,4,0,0,1,3,43,3,7,15,6,2
"766",1998,5,NA,0,1,1,215,19,7,15,6,9
"767",1998,21,1,0,1,14,NA,24,7,42,6,15
"768",1998,2,NA,NA,1,NA,117,11,7,16,6,9
"769",1998,150,0,0,1,NA,207,7,7,16,6,9
"770",1998,36,0,0,1,4,302,7,7,16,6,9
"771",1998,8,1,0,1,1,NA,7,7,16,6,9
"772",1998,43,0,0,1,3,NA,7,7,17,6,9
"773",1998,19,NA,NA,1,NA,303,9,7,17,6,9
"774",1998,15,0,0,1,1,NA,7,7,17,6,9
"775",1998,6,1,0,1,3,289,29,7,38,6,9
"776",1998,3,NA,NA,1,NA,NA,7,7,18,6,9
"777",1998,6,NA,NA,1,NA,NA,7,7,18,6,9
"778",1998,19,NA,NA,1,NA,NA,7,7,18,6,9
"779",1998,4,NA,NA,1,NA,NA,7,7,18,6,9
"780",1998,22,NA,NA,1,5,NA,7,7,19,6,9
"781",1998,10,0,0,1,1,304,8,7,19,6,9
"782",1998,30,NA,NA,1,NA,NA,3,7,20,6,10
"783",1998,2,0,0,1,1,NA,7,7,20,6,9
"784",1998,4,0,0,1,1,NA,7,7,20,6,9
"785",1998,2,0,0,1,NA,NA,11,7,20,6,9
"786",1998,2,0,0,1,1,NA,7,7,20,6,9
"787",1998,7,0,0,1,1,NA,7,7,20,6,9
"788",1998,2,2,0,1,3,305,32,7,21,6,9
"789",1998,12,0,0,1,1,138,7,7,21,6,9
"790",1998,13,0,0,1,3,306,7,7,21,6,9
"791",1998,16,0,0,1,NA,NA,7,7,21,6,9
"792",1998,12,NA,NA,1,1,109,7,8,1,6,9
"793",1998,16,0,0,1,1,NA,3,8,1,6,31
"794",1998,4,1,0,1,1,NA,7,8,1,6,9
"795",1998,42,0,NA,1,1,NA,7,8,1,6,9
"796",1998,4,0,0,1,1,NA,3,8,1,6,2
"797",1998,2,2,0,1,3,NA,24,8,1,6,15
"798",1998,20,0,0,1,NA,NA,7,8,1,6,9
"799",1998,45,5,0,1,NA,NA,7,8,1,6,9
"800",1998,13,0,0,1,NA,307,7,8,1,6,9
"801",1998,40,0,0,1,NA,308,4,8,1,6,9
"802",1998,200,4,0,1,NA,253,3,8,1,6,11
"803",1998,25,0,0,0,5,111,6,8,2,6,9
"804",1998,5,0,0,1,1,309,3,8,22,6,2
"805",1998,2,0,0,1,1,310,7,8,3,6,9
"806",1998,2,0,0,0,3,311,28,8,3,6,9
"807",1998,3,0,0,0,1,197,2,8,3,6,9
"808",1998,644,0,0,1,7,312,7,8,3,6,9
"809",1998,2,0,0,1,1,313,7,8,3,6,9
"810",1998,15,1,0,1,1,314,7,8,3,6,9
"811",1998,3,0,0,1,1,315,7,8,3,6,9
"812",1998,2,NA,NA,0,3,316,12,8,3,12,9
"813",1998,2,0,0,1,1,317,7,8,3,6,9
"814",1998,2,0,0,0,1,318,8,8,3,6,9
"815",1998,81,0,0,1,7,319,7,8,3,6,9
"816",1998,2,1,0,1,1,320,7,8,3,6,9
"817",1998,3,0,0,1,1,167,7,8,3,6,9
"818",1998,2,NA,NA,1,1,NA,3,8,3,6,9
"819",1998,5,0,0,1,1,NA,7,8,3,6,9
"820",1998,2,0,0,1,1,321,7,8,3,6,9
"821",1998,2,0,0,1,1,204,7,8,3,6,9
"822",1998,2,1,0,0,1,322,3,8,3,6,9
"823",1998,2,0,2,1,1,323,7,8,3,6,9
"824",1998,5,0,0,1,1,324,7,8,3,6,9
"825",1998,16,1,0,0,NA,16,10,8,3,6,9
"826",1998,40,1,0,0,1,82,7,8,3,6,9
"827",1998,32,2,0,1,1,299,7,8,3,6,9
"828",1998,33,NA,NA,1,1,115,3,8,32,6,4
"829",1998,38,3,0,1,NA,325,3,8,5,2,2
"830",1998,85,NA,NA,0,NA,283,7,8,44,6,9
"831",1998,15,0,0,1,1,326,7,8,6,6,9
"832",1998,6,NA,NA,1,1,185,9,8,6,6,9
"833",1998,11,0,0,1,NA,NA,3,8,6,6,17
"834",1998,10,0,0,1,1,NA,7,8,6,6,9
"835",1998,66,1,0,1,NA,13,7,8,7,6,9
"836",1998,33,0,0,1,1,NA,7,8,7,6,9
"837",1998,41,0,0,1,1,327,7,8,33,6,9
"838",1998,128,2,0,1,7,328,29,8,34,6,9
"839",1998,41,1,0,1,NA,329,7,8,36,6,9
"840",1998,14,2,NA,1,3,330,33,8,35,6,9
"841",1998,63,9,0,1,3,331,3,8,35,6,16
"842",1998,23,0,0,1,NA,171,7,8,35,6,9
"843",1998,4,NA,NA,1,5,NA,7,8,8,6,9
"844",1998,4,0,0,1,1,NA,3,8,8,6,4
"845",1998,3,0,0,1,1,NA,7,8,8,6,9
"846",1998,6,2,0,1,1,NA,24,8,8,6,15
"847",1998,3,NA,NA,1,1,332,7,8,8,6,9
"848",1998,2,NA,NA,1,1,NA,7,8,8,6,9
"849",1998,4,NA,NA,1,1,118,7,8,8,6,9
"850",1998,6,NA,NA,0,1,NA,6,8,8,6,9
"851",1998,3,NA,NA,0,1,NA,9,8,8,6,9
"852",1998,10,NA,NA,1,16,333,3,8,8,2,2
"853",1998,16,2,NA,1,5,334,3,8,8,6,2
"854",1998,6,NA,0,1,1,30,3,8,9,6,23
"855",1998,5,NA,NA,1,1,NA,3,8,9,6,2
"856",1998,7,NA,NA,1,NA,16,7,8,10,6,9
"857",1998,27,NA,NA,1,NA,146,7,8,10,6,9
"858",1998,2,NA,NA,1,NA,335,7,8,10,6,9
"859",1998,3,NA,NA,1,1,336,7,8,10,6,9
"860",1998,3,NA,NA,1,1,12,7,8,10,6,9
"861",1998,2,NA,NA,1,NA,16,7,8,10,6,9
"862",1998,8,NA,NA,1,NA,NA,7,8,10,6,9
"863",1998,2,NA,NA,1,1,337,7,8,10,6,9
"864",1998,2,NA,NA,1,NA,156,7,8,10,6,9
"865",1998,3,1,0,1,1,89,7,8,10,6,9
"866",1998,3,0,0,1,1,NA,7,8,10,6,9
"867",1998,12,0,0,1,3,338,7,8,11,6,9
"868",1998,15,0,0,1,NA,339,3,8,11,6,4
"869",1998,5,0,0,1,1,NA,26,8,11,6,9
"870",1998,4,0,0,1,1,NA,29,8,11,6,9
"871",1998,66,0,0,1,1,299,26,8,11,6,9
"872",1998,7,0,0,1,5,233,7,8,11,6,9
"873",1998,36,0,0,1,5,340,7,8,11,6,9
"874",1998,37,NA,NA,1,NA,NA,7,8,41,6,9
"875",1998,120,NA,NA,1,NA,NA,7,8,41,6,9
"876",1998,28,NA,NA,1,1,341,7,8,25,6,9
"877",1998,8,1,0,1,3,NA,3,8,26,6,2
"878",1998,4,NA,NA,1,NA,NA,14,8,26,6,9
"879",1998,50,0,0,1,5,342,6,8,29,6,9
"880",1998,2,0,0,1,1,265,2,8,13,6,9
"881",1998,5,NA,NA,1,1,76,24,8,13,6,15
"882",1998,19,1,0,1,4,76,24,8,13,6,15
"883",1998,5,0,0,1,1,343,2,8,13,6,9
"884",1998,3,NA,0,1,3,NA,3,8,15,6,32
"885",1998,50,12,0,1,NA,NA,19,8,15,6,9
"886",1998,46,0,0,1,1,NA,19,8,15,6,9
"887",1998,2,0,0,1,1,NA,7,8,15,6,9
"888",1998,3,NA,NA,1,1,NA,7,8,15,6,9
"889",1998,10,NA,NA,1,1,344,7,8,15,6,9
"890",1998,10,0,0,1,5,88,7,8,15,6,9
"891",1998,2,0,0,1,1,NA,7,8,15,6,9
"892",1998,4,NA,0,1,1,NA,7,8,15,6,9
"893",1998,42,0,0,1,7,NA,7,8,16,6,9
"894",1998,4,0,0,1,1,NA,9,8,17,6,9
"895",1998,23,0,0,1,7,NA,7,8,17,6,9
"896",1998,19,1,0,1,3,NA,7,8,17,6,9
"897",1998,7,NA,NA,1,NA,345,7,8,18,6,9
"898",1998,60,NA,NA,1,NA,NA,7,8,18,6,9
"899",1998,8,NA,NA,1,NA,NA,7,8,18,6,9
"900",1998,225,NA,NA,1,NA,346,8,8,18,6,9
"901",1998,11,11,0,1,3,347,3,8,18,6,2
"902",1998,41,0,0,1,14,16,3,8,19,6,2
"903",1998,2,0,0,1,1,191,11,8,20,6,9
"904",1998,3,NA,NA,1,1,NA,7,8,20,6,9
"905",1998,30,0,0,1,5,NA,7,8,20,6,9
"906",1998,191,0,NA,1,11,NA,7,8,20,6,9
"907",1998,25,0,0,1,3,24,7,8,20,6,9
"908",1998,3,NA,NA,1,1,NA,3,8,20,6,11
"909",1998,3,0,0,1,3,117,7,8,20,6,9
"910",1998,17,0,0,1,5,NA,7,8,21,6,9
"911",1998,33,0,0,1,16,348,6,8,21,6,9
"912",1998,5,1,0,1,1,NA,3,9,1,6,2
"913",1998,17,4,0,1,10,NA,3,9,1,6,2
"914",1998,11,5,0,1,1,185,9,9,1,6,9
"915",1998,318,4,0,1,1,293,15,9,1,6,9
"916",1998,23,1,0,1,1,349,3,9,1,6,2
"917",1998,6,1,NA,1,3,245,34,9,2,6,33
"918",1998,6,NA,0,0,1,28,2,9,2,6,9
"919",1998,226,0,0,1,7,288,7,9,22,6,9
"920",1998,3,NA,NA,0,15,165,8,9,3,6,9
"921",1998,13,NA,NA,1,10,NA,3,9,3,6,9
"922",1998,37,NA,NA,1,15,NA,7,9,3,6,9
"923",1998,2,0,0,1,1,89,7,9,3,6,9
"924",1998,2,0,0,1,1,254,7,9,3,6,9
"925",1998,2,0,0,1,1,350,7,9,3,6,9
"926",1998,2,0,0,1,1,109,7,9,3,6,9
"927",1998,4,0,0,0,3,62,3,9,3,6,9
"928",1998,4,0,0,0,1,219,8,9,3,6,9
"929",1998,9,0,0,1,1,NA,7,9,3,6,9
"930",1998,5,0,0,1,7,312,7,9,3,6,9
"931",1998,270,5,0,1,1,47,7,9,3,6,9
"932",1998,14,0,0,0,1,282,6,9,3,6,9
"933",1998,9,NA,NA,1,10,NA,19,9,32,6,9
"934",1998,20,NA,NA,1,7,68,7,9,32,6,9
"935",1998,60,NA,NA,0,5,NA,7,9,32,6,9
"936",1998,101,NA,NA,1,7,68,7,9,32,6,9
"937",1998,34,1,0,1,1,16,15,9,32,4,9
"938",1998,20,2,NA,1,7,NA,3,9,32,6,11
"939",1998,20,NA,NA,1,7,68,7,9,32,6,9
"940",1998,30,NA,0,1,NA,NA,3,9,32,6,32
"941",1998,2,0,0,1,3,351,12,9,5,6,9
"942",1998,18,NA,NA,1,1,185,19,9,44,6,9
"943",1998,15,0,0,1,NA,352,7,9,6,6,9
"944",1998,2,0,0,1,1,NA,7,9,6,6,9
"945",1998,8,0,0,1,1,NA,3,9,6,6,23
"946",1998,150,3,0,1,NA,NA,7,9,7,6,9
"947",1998,2,2,0,1,3,NA,24,9,37,6,15
"948",1998,2,0,0,1,1,94,7,9,8,6,9
"949",1998,2,NA,NA,1,1,353,7,9,8,6,9
"950",1998,3,NA,NA,1,1,NA,7,9,8,6,9
